,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,target
0,13.691458092700524,6.053591260895852,2.3883418641605414,0.5985555479895929,3.7705998416967543,2.997642440264525,-0.02250747934967515,1.0007611428935959,0.853833438162554,0.6716109413116799,0.24213259746895424,-0.012060251689820957,0.023038239844822728
1,1.4136721933962713,0.299680434569486,5.689572162378456,7.490224707861417,0.41949673860458875,6.483684508011284,-0.2252323006704594,1.4387190443570814,0.9362736442246669,0.06963164772786262,-0.004919203922643429,-0.8739163841894467,0.6573775693341989
2,1.617040797839659,0.3457733437114028,5.62948311523245,4.199559493828272,0.5649059792316888,6.337557475617062,-0.24531958112372437,1.3287781416729694,0.9811119949881847,0.2911561731086418,0.1930077493079576,-0.8899672857284524,0.5684135869274196
3,1.8739213735119526,0.4051532911778673,4.9766694236342435,6.753425245835595,0.7264137905892721,6.175119213342582,-0.24973236084557796,1.2387443615913614,0.9986910079317298,0.1655871839801998,0.10001131589868856,-0.9042008392215779,0.48364031924449447
4,1.095283807353006,0.2290936647241835,5.880960026081706,6.555124385627021,0.1473343630974917,6.756938635763126,-0.11822709988449764,1.7534083258558746,0.6970816285377406,0.13040076948770593,-0.1969856920927582,-0.678960638884067,0.8630053720201705
5,2.2068575590425854,0.4841055955226785,3.659254849241014,3.116301252694771,0.9084887312704248,5.991797007354893,-0.24061678551354126,1.166547550755708,0.997241736888343,0.1340860618766922,0.22053016550590834,-0.3145968196293931,0.40313300620717735
6,0.9564790215637522,0.1989057722497431,9.789316390013942,9.616101825490693,0.004508913106968114,6.900228258687538,-0.004478524348482393,2.000977724800345,0.42187490398677474,0.07439309590209914,0.4552096689219613,-1.0132274377904804,0.9955012367810171
7,2.2648350679032725,0.4980907494332394,4.010485372962964,5.010698221172708,0.9376848241444548,5.962378765089212,-0.23823496527034183,1.157213622471649,0.9958122973838844,0.8153120082698879,0.46486036885424975,-0.364605712927005,0.39153325519008986
8,1.255317792351793,0.2643366167999193,8.962742939343338,7.5615586124414245,0.2922109384823413,6.611518089470863,-0.1891829997026584,1.5648941409652843,0.8582011460207332,0.22570497344406326,0.049509498442864314,-0.5223987446185112,0.7466110303642998
9,1.7034967982158549,0.36561212287116857,3.616796135192378,2.0249168365195174,0.621705392419107,6.280447921973379,-0.24862894106048777,1.2937691501233737,0.990199549179712,0.6588144922219813,-0.15637821401633412,-0.8035255393736656,0.5370278130533281
10,0.9965530626744489,0.207585407478457,8.880442093769332,10.617489970638818,0.04765900138692744,6.856944878296858,-0.04437506247024947,1.9186183859262298,0.5200623110670136,0.3782082277641073,-0.29771835913357575,-1.0200845754961276,0.9534588597984943
11,1.5528368689990062,0.33113534040838855,3.7072063947535727,4.57579486267494,0.5209051708772252,6.3817866578656925,-0.241167261730864,1.3587552135231329,0.971244942967963,0.15091155483589722,-0.37567227872253195,-0.6379812281620051,0.5939826487663334
12,0.962181968948851,0.20013920724958076,7.955028357105036,11.195681136712384,0.010753160674405519,6.893965077613759,-0.010581157283299336,1.9886163350770993,0.43697193007486,0.26392304561205676,0.06996982198651737,-0.9006032351020548,0.9893044478815829
13,5.354472578851804,1.3627713993282184,-0.17065452454137403,1.454234999293014,1.9895294878927532,4.896045335874097,-0.11805652617877985,1.0200708288270388,0.9113503261710656,0.7651452059155008,-0.052873220697418115,-0.07375738398411603,0.13675975743150354
14,1.1490170932033317,0.24087415971354026,10.592416937493912,4.662386022790111,0.19807409276996177,6.706017324319494,-0.1474020984490979,1.6811100641848211,0.7645809799076221,0.40280278936595926,0.01998242182235668,-0.7420508416442584,0.8203090719147713
15,1.2843393599198987,0.2707787439303569,7.1752165444993645,7.279923511798584,0.3166161021396107,6.587013250160082,-0.19773727887551318,1.5381592386796221,0.876909170475257,0.9786213742124401,-0.05104904409556193,-0.949123060527684,0.7286104134209261
16,1.6382449443119234,0.3506254004476103,3.4597635923406678,6.976026624500925,0.5790878145648429,6.323299854613781,-0.24635071276291043,1.3196627112563581,0.9837373688869707,0.6213980704369071,0.060088064886361064,-0.8416138818395409,0.5604093307121472
17,6.04807173229959,1.5956349261323612,3.998131276296654,2.2033193713836785,2.1598540470699676,4.72154738330144,-0.10203818788270862,1.014457185966136,0.90108154155827,0.9449661273326145,-0.17478213680626176,0.32053037107089455,0.11534195430578684
18,1.7015896811723012,0.3651729147797754,6.676636303969605,6.210030626193303,0.6204810059977977,6.281679182379136,-0.24857978460005548,1.2944828181680605,0.9900416595135165,0.6478463183105693,-0.4437561385215363,-0.2693331236585946,0.5376857453149664
19,2.0860419522309392,0.45519022682203947,2.7139917349147256,0.9278064573377715,0.8454205530768543,6.05532333225443,-0.24501235578590683,1.1886581561828697,0.9994050509903715,0.18704648880217323,-0.16519284821812968,-0.22057783122191316,0.4293767445235412
20,9.31970320045071,2.971787881183025,-0.915533762963525,-4.111988604182367,2.8594624329333325,3.9945160195606078,-0.05401631541344129,1.003856234471104,0.8718529423525109,0.6567996421519785,-0.21122712909690394,-0.17739503844349486,0.05729955434113384
21,1.252477035094618,0.26370687943865906,6.062461310217929,9.839645731719461,0.28979385695804444,6.613944910566844,-0.1882885803437836,1.567613430790656,0.8562363530870827,0.3309445373655137,0.08606219151052642,-0.7865764726812634,0.7484178328063757
22,12.206023283196672,4.770222563859114,2.0913917191584277,1.3715672997425943,3.444310595606194,3.364767287961891,-0.030907446591734267,1.0013385859666672,0.8585535637674525,0.9956053103113486,-0.11498461710601256,0.06523459341968363,0.03192676490930852
23,1.7419860233261666,0.374491567739459,4.225337327207432,2.456868540614246,0.6461540229510147,6.255860244359836,-0.24942124060444598,1.27987675230453,0.9930378456518854,0.5084338746895702,0.1460501966178159,-0.8100843183857189,0.5240574187217584
24,0.9594154458627957,0.19954078980531434,9.989207477669344,10.528134368214788,0.007728452748129197,6.89699897172258,-0.007639395600743448,1.9945849527046082,0.429697383984819,0.42201101406032976,0.09293321106412195,-0.7282206864614751,0.9923013349557936
25,1.190335187793091,0.24996890909250044,6.096871842522731,8.947556090891213,0.23559638793534882,6.668354674070309,-0.16584227819751685,1.6321582201138565,0.8063632905683414,0.5252485601827712,-0.07866956670736928,-1.0265000933547805,0.7900995032785875
